FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,ADJUSTMENT,Correzione,TYPE_ACCOMMODATION,Tipologia di esercizio,ECON_ACTIVITY_NACE_2007,Attività economica (ATECO 2007),COUNTRY_RES_GUESTS,Paese di residenza dei clienti,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2022-04,24559355,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2022-05,29179070,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2022-06,53150195,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2022-07,73949512,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2022-08,82805286,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2022-09,47061933,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2022-10,27820865,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2022-11,14536527,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2022-12,17518261,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2023-01,18410981,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2023-02,18601577,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2023-03,20418232,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2023-04,30004667,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2023-05,34054110,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2023-06,54185713,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2023-07,75265166,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2023-08,82608306,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2023-09,49881526,,
M,Mensile,IT,Italia,NI,Presenze,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2023-10,29051851,,
